Date,Open,High,Low,Close,Volume,Symbol,Interval,Source,Fetch_Time,ichimoku_tenkan_sen,ichimoku_kijun_sen,ichimoku_senkou_span_a,ichimoku_senkou_span_b,ichimoku_chikou_span,ichimoku_cloud_thickness,ichimoku_price_above_cloud,ichimoku_price_below_cloud,ichimoku_price_in_cloud,ichimoku_bullish_tk_cross,ichimoku_bearish_tk_cross,vp_point_of_control,vp_value_area_high,vp_value_area_low,vp_volume_at_price,vp_price_position,vp_above_poc,vp_in_value_area,obv,obv_smoothed,obv_momentum,obv_bullish_divergence,obv_bearish_divergence,obv_trend,obv_normalized,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,bb_squeeze,bb_upper_touch,bb_lower_touch,bb_upper_breakout,bb_lower_breakout,macd_line,macd_signal,macd_histogram,macd_bullish_cross,macd_bearish_cross,macd_bullish_divergence,macd_bearish_divergence,macd_momentum,macd_normalized,stoch_k,stoch_d,stoch_overbought,stoch_oversold,stoch_bullish_cross,stoch_bearish_cross,stoch_momentum,rsi,rsi_overbought,rsi_oversold,rsi_bullish_divergence,rsi_bearish_divergence,rsi_momentum,rsi_smoothed,atr,atr_normalized,atr_upper,atr_lower,keltner_upper,keltner_middle,keltner_lower,vol_breakout_up,vol_breakout_down,price_volatility,roc_5,roc_10,roc_20,momentum_5,momentum_10,williams_r,cci,price_acceleration
2024-05-26 00:00:00+00:00,69264.2890625,69506.2265625,68183.890625,68518.09375,15628433737,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,68941.8203125,64250.876953125,64547.36328125,66435.068359375,64096.19921875,1887.705078125,1,0,0,0,0,63376.36030016447,72529.63384046053,60325.26912006579,389522193845.0,0.671302834488645,1,1,1200217902978.0,1234144262016.4,-0.03664599247395928,0,0,-1,0.16557274753529655,72523.76807603533,65538.936328125,58554.10458021467,0.2131505983844568,0.7132590683208859,0,0,0,0,0,1483.842920101859,1088.7554373423193,395.0874827595396,0,0,0,1,-0.24509275978273803,1.7009941704907978,69.32554876162749,71.92370001466621,0,0,0,1,-0.09149973347955853,66.12700377582838,0,0,0,0,-0.04728334317585359,66.30804831033012,2509.4425223214284,0.036624523319016423,73536.97879464286,63499.208705357145,70557.82137276785,65538.936328125,60520.05128348214,0,0,0.03050045656050953,-2.307552813285163,5.038221696318135,8.480017791566198,0.9769244718671484,1.0503822169631813,-30.67445123837251,74.28935802429517,-2.0000268391460665
2024-05-27 00:00:00+00:00,68512.1796875,70597.8828125,68232.5,69394.5546875,25870990717,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,68941.8203125,64441.83203125,63256.296875,65152.681640625,64252.578125,1896.384765625,1,0,0,0,0,63376.36030016447,72529.63384046053,60325.26912006579,439487216839.0,0.7431182019887119,1,1,1226088893695.0,1228261459212.5,0.010730822063079293,0,0,1,0.31306737449029415,72908.4423570798,65891.9232421875,58875.404127295216,0.21297053628569584,0.7495989384450115,0,0,0,0,0,1513.7378985670657,1173.7519295872687,339.985968979797,0,0,0,0,-0.13946661482383338,1.6991877335825247,76.42078820187612,74.01800607426661,0,0,1,0,0.10234667546080689,65.2118717822334,0,0,0,0,-0.013839005872658294,65.96206479687962,2488.9112723214284,0.035866088968069344,74372.37723214286,64416.732142857145,70869.74578683036,65891.9232421875,60914.10069754465,0,0,0.030262474351328263,0.3938216877481304,3.493831734757613,11.325513875327875,1.0039382168774813,1.0349383173475761,-23.57921179812388,81.25576451358063,-2.1847634655626766
2024-05-28 00:00:00+00:00,69392.1953125,69514.640625,67227.15625,68296.21875,32722265965,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69016.31640625,65397.38671875,63225.328125,65152.681640625,63180.796875,1927.353515625,1,0,0,0,0,63376.36030016447,72529.63384046053,60325.26912006579,410271906072.0,0.653122863217447,1,1,1193366627730.0,1220777657552.7,0.018947341584123256,0,0,-1,0.12651253921456357,72974.76140357018,66247.337109375,59519.912815179814,0.20310021769141126,0.6522783126963536,0,0,0,0,0,1432.2927738766448,1225.460098445144,206.83267543150077,0,0,0,0,-0.3916434961944226,1.6047747695784105,65.61581832344817,70.45405176231725,0,0,0,1,-0.1413878361197365,65.98582320528757,0,0,0,0,0.011868259596024,67.01410358902451,2511.7059151785716,0.03677664680635883,73319.63058035714,63272.806919642855,71270.74893973215,66247.337109375,61223.92527901786,0,0,0.030159540882549983,0.5397594751180623,2.0247949943647647,11.617121250338268,1.0053975947511806,1.0202479499436476,-34.38418167655183,52.536646399391365,-2.2373213524437445
2024-05-29 00:00:00+00:00,68296.3515625,68852.4609375,67101.4921875,67578.09375,26707072906,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69151.70703125,66077.62109375,62775.2880859375,65152.681640625,60277.4140625,2377.3935546875,1,0,0,0,0,63376.36030016447,72529.63384046053,60325.26912006579,299053688643.75,0.5942812097227804,1,1,1166659554824.0,1212548058056.1,-0.02808602218471623,0,0,-1,0.0,73051.20331839389,66473.74375,59896.284181606105,0.1978964685103626,0.5839495848295778,0,0,0,0,0,1294.8737414396892,1239.3428270440531,55.530914395636046,0,0,0,0,-0.731517690423983,1.46044653802016,40.431948830054246,60.822851785126176,0,0,0,0,-0.38380790085177263,53.83321558064566,0,0,0,1,-0.1841699782517543,64.11336047857878,2270.772042410714,0.03360219142628175,72119.63783482143,63036.54966517857,71015.28783482143,66473.74375,61932.19966517857,0,0,0.029796417157616793,-1.383425863844534,1.961011741316887,7.181816999044033,0.9861657413615547,1.0196101174131689,-59.568051169945754,36.653529862902154,-0.33565512988399937
2024-05-30 00:00:00+00:00,67576.0859375,69500.5390625,67118.078125,68364.9921875,29509712534,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,68490.32421875,66077.62109375,62410.6875,65152.681640625,61804.640625,2741.994140625,1,0,0,0,0,63376.36030016447,72529.63384046053,60325.26912006579,431806009016.25,0.6587580141716849,1,1,1196169267358.0,1202884364241.2,-0.01618384557555519,0,0,1,0.16768038578055922,72903.63791825293,66852.3544921875,60801.071066122066,0.18103426489706057,0.6249848659209161,0,0,0,0,0,1235.2253863515944,1238.5193389055614,-3.293952553967074,0,1,1,0,-1.0593174556878164,1.400119704617195,47.540750988843364,51.19617271411526,0,0,0,0,0.17582140768601628,59.29998606427546,0,0,0,0,0.10155013823092585,62.091580081654094,2290.9924665178573,0.03351119327615088,72946.97712053571,63783.00725446428,71434.33942522321,66852.3544921875,62270.36955915178,0,0,0.02832298253308199,-1.3007158437458144,-4.315298814077373,12.45578039794637,0.9869928415625419,0.9568470118592263,-52.459249011156636,44.53525272490841,-2.107412342023176
2024-05-31 00:00:00+00:00,68362.515625,68999.5625,66633.421875,67491.4140625,27387283769,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,68477.41796875,66077.62109375,62267.5380859375,64635.326171875,60811.27734375,2367.7880859375,1,0,0,0,0,63376.36030016447,72529.63384046053,60325.26912006579,327162081363.75,0.5871788582701768,1,1,1168781983589.0,1195175142648.4,-0.026191843423598926,0,0,-1,0.012060086105444534,72526.15185365501,67187.2396484375,61848.32744322,0.15892637450664096,0.5284865532875065,0,0,0,0,0,1104.7285581617616,1211.7611827568014,-107.0326245950398,0,0,0,0,31.49367525532054,1.2755167783990675,25.86389803273062,37.94553261720941,0,0,0,0,-0.45596362079344865,51.382232947071685,0,0,0,0,-0.13352032003214453,59.14262591590275,2292.8493303571427,0.03397245949290474,72077.11272321429,62905.71540178572,71772.9383091518,67187.2396484375,62601.54098772322,0,0,0.028614305468503902,-1.4984066708656818,-3.7713829588628234,11.017098679640869,0.9850159332913432,0.9622861704113718,-74.13610196726938,20.7346348105567,-2.097375439546414
2024-06-01 00:00:00+00:00,67489.609375,67839.765625,67386.1953125,67706.9375,11641495604,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,68610.27734375,66077.62109375,62465.4306640625,64635.326171875,61604.80078125,2169.8955078125,1,0,0,0,0,69478.54266036184,72529.63384046053,60325.26912006579,446030258092.0,0.6048383958567451,0,1,1180423479193.0,1191910326787.7,-0.03724478276969012,0,0,1,0.07820950967886375,72106.13995228308,67500.166796875,62894.19364146692,0.13647294144527414,0.5224459301160086,1,0,0,0,0,1007.0907070653047,1170.8270876185022,-163.73638055319748,0,0,0,0,0.5297801130514881,1.1750469552675409,29.450407442653812,34.28501882140927,0,0,0,0,0.13866855666475653,52.39355846833737,0,0,0,0,0.01968239726575205,56.57896325312355,2273.5452008928573,0.03357920598451019,72254.02790178571,63159.84709821428,72047.2571986607,67500.166796875,62953.07639508928,0,0,0.028592633173618202,-2.4319158687590603,-2.047671593129885,10.18503903396073,0.9756808413124094,0.9795232840687011,-70.54959255734619,10.136622583005439,-1.2499067552955605
2024-06-02 00:00:00+00:00,67710.2734375,68409.1640625,67315.5234375,67751.6015625,17110588415,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,68615.65234375,66077.62109375,62457.0576171875,64635.326171875,60320.13671875,2178.2685546875,1,0,0,0,0,69478.54266036184,72529.63384046053,60325.26912006579,451851005894.0,0.608498075284824,0,1,1197534067608.0,1194546137866.4,0.003492170621468782,1,0,1,0.17543546750728667,71808.190851892,67742.6744140625,63677.15797623299,0.12002822365647711,0.5010979107542696,1,0,0,0,0,922.6799431627878,1121.1976587273593,-198.51771556457152,0,0,0,0,0.2124227669737313,1.0732328879496795,28.418899984935685,27.911068486773374,0,0,1,0,-0.03502523554985415,54.78749332298863,0,0,0,0,0.045691396511996274,54.339297276663764,2226.1540178571427,0.03285758515691387,72203.90959821429,63299.29352678572,72194.98244977678,67742.6744140625,63290.36637834821,0,0,0.028273893168781972,-0.7974338806275405,-0.26197863043796454,7.7107163729770445,0.9920256611937246,0.9973802136956204,-71.58110001506432,8.150801608861526,-0.7934243754600818
2024-06-03 00:00:00+00:00,67753.8984375,70230.8203125,67589.8359375,68804.78125,32401285324,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,68615.65234375,66077.62109375,61634.2294921875,64635.326171875,60887.37890625,3001.0966796875,1,0,0,0,0,69482.9025493421,72530.87952302632,60338.97162828947,464683947205.25,0.6943793944969968,0,1,1229935352932.0,1197502346662.2,0.054236728998071415,0,0,1,0.3595463773189129,70959.40618154837,68105.2740234375,65251.141865326616,0.08381530502699888,0.6225428935683032,1,0,0,0,0,930.0456166788936,1082.9672503176662,-152.92163363877262,0,0,0,1,-0.22968268497411726,1.0556713341554305,43.79326779946244,33.88752507568398,0,0,0,0,0.5409909540016122,38.27196011405096,0,0,0,1,-0.3014471407109953,51.22704618334482,2029.267857142857,0.029493122720201326,72863.31696428571,64746.24553571428,72163.8097377232,68105.2740234375,64046.73830915178,0,0,0.027720419762599462,1.8152147122380224,0.4066766985800774,11.781744252297678,1.0181521471223802,1.0040667669858008,-56.20673220053756,54.39641035224376,22.56447976819473
2024-06-04 00:00:00+00:00,68804.5703125,71047.40625,68564.640625,70567.765625,33149696545,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,68840.4140625,66077.62109375,61459.8623046875,64635.326171875,62678.29296875,3175.4638671875,1,0,0,0,0,68345.56106085525,70147.06414473684,60539.04769736842,144007638879.5,1.0437865070868386,1,0,1263085049477.0,1202226217938.4,0.055941733285622686,0,0,1,0.5479099169084535,71238.67367733183,68320.2876953125,65401.90171329316,0.08543248515095363,0.8850549487858351,1,1,0,0,0,1065.854563260713,1079.5447129062754,-13.690149645562542,0,0,0,1,-0.9104760437107215,1.1482475102557723,89.77410897801052,53.99542558746955,1,0,0,0,1.0499522755210444,51.83958749088506,0,0,0,1,0.3545056834403668,49.73496646866674,2009.798549107143,0.028480405058979686,74587.36272321429,66548.16852678571,72339.88479352678,68320.2876953125,64300.69059709821,0,0,0.02278610171607917,3.222078094382863,1.8794521703655587,6.4892653932528965,1.0322207809438286,1.0187945217036556,-10.22589102198948,121.4678617840427,0.6483405259900983
2024-06-05 00:00:00+00:00,70568.3515625,71735.4140625,70390.7109375,71082.8203125,32810771409,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69184.41796875,66219.54296875,61555.33984375,64635.326171875,62851.98046875,3079.986328125,1,0,0,0,0,68345.56106085525,70147.06414473684,60539.04769736842,160582487152.0,1.0973932728871898,1,0,1295895820886.0,1211794009729.2,0.1087575262810514,0,0,1,0.7343476126765834,71397.59277341186,68612.849609375,65828.10644533814,0.08117264273065151,0.9434826764318985,1,1,0,0,0,1201.1980769557413,1103.8753857161687,97.32269123957258,1,0,0,1,-8.108957444531534,1.2285788921924772,87.86653361280455,73.81130346342583,1,0,0,0,-0.02124861373643061,58.73515029323472,0,0,0,1,0.13301731622694923,51.20554993789934,1988.27734375,0.027971278221783767,75059.375,67106.265625,72589.404296875,68612.849609375,64636.294921875,0,0,0.02235143007818183,5.3212787135771045,3.7431376474918343,8.969946916888949,1.053212787135771,1.0374313764749183,-12.133466387195455,168.3198512253065,-0.7151494039425925
2024-06-06 00:00:00+00:00,71082.84375,71625.734375,70119.125,70757.1640625,25223152007,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69184.41796875,66289.53125,62033.1171875,64635.326171875,62029.015625,2602.208984375,1,0,0,0,0,68173.1076274671,71722.08388157895,60568.15851151316,247887247432.5,0.9134905616574647,1,1,1270672668879.0,1216252387247.6,0.07645492594547432,0,0,-1,0.5910243642964965,71638.06432955049,68798.1140625,65958.16379544951,0.08255895690601404,0.8449092089268575,1,0,0,0,0,1267.5692990591924,1136.6141683847734,130.95513067441902,0,0,0,1,0.34557654547443395,1.2378238609306282,80.86643206082842,86.16902488388116,1,0,0,1,-0.07966743723865333,63.65371687511931,0,0,0,1,0.08374144881435885,53.457581619255734,1832.7265625,0.02590163959766883,74422.6171875,67091.7109375,72463.5671875,68798.1140625,65132.6609375,0,0,0.02173562316755233,4.505042873191534,1.9635681519049264,5.526003653887379,1.0450504287319153,1.0196356815190493,-19.133567939171584,135.93955022613795,-1.6276937284849717
2024-06-07 00:00:00+00:00,70759.1875,71907.8515625,68507.2578125,69342.5859375,36188381096,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69270.63671875,66358.150390625,62373.234375,64635.326171875,60173.921875,2262.091796875,1,0,0,0,0,68772.634765625,71940.09375,61985.22265625,313529144478.0,0.739071677770815,1,1,1234484287783.0,1220364153252.9,0.03085525595844274,0,0,-1,0.38539438074583476,71627.58961862898,68918.203125,66208.81663137102,0.0786261501541136,0.5783171418138241,1,0,0,0,0,1192.280471088292,1147.7474289254772,44.53304216281481,0,0,0,1,-0.6599366368200343,1.120688794378158,51.364113714901045,73.36569312951133,0,0,0,0,-0.3648277485982747,53.65391473383166,0,0,0,1,-0.15709690858910907,53.23086590142434,1890.0814732142858,0.027257152984139613,73122.74888392857,65562.42299107143,72698.36607142857,68918.203125,65138.04017857143,0,0,0.02231728974156298,2.3482609094226836,1.5321012006978885,3.587918103482979,1.0234826090942268,1.0153210120069789,-48.635886285098955,67.99049787313925,3.363769001507257
2024-06-08 00:00:00+00:00,69324.1796875,69533.3203125,69210.7421875,69305.7734375,14262185861,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69270.63671875,66535.11328125,62373.234375,64635.326171875,56977.703125,2262.091796875,1,0,0,0,0,68772.634765625,71940.09375,61080.234375,322576239752.0,0.7574259277643731,1,1,1220222101922.0,1225720407962.7,-0.007897367115145437,0,1,-1,0.304353644598672,71479.72301164936,69069.5734375,66659.42386335065,0.06978903891248912,0.549001108174658,1,0,0,0,0,1116.7696460844309,1141.551872357268,-24.78222627283708,0,1,0,1,-1.556490755386352,1.0092561477546484,50.6661709574643,60.965572244397926,0,0,0,0,-0.013588139791736786,50.19020656328304,0,0,0,1,-0.0645564855375701,55.614515191270755,1837.158482142857,0.026508015003968002,72980.09040178571,65631.45647321429,72743.89040178571,69069.5734375,65395.256473214286,0,0,0.022152335159230957,0.7281357173125169,2.5565676562162576,4.567713989446265,1.0072813571731252,1.0255656765621626,-49.3338290425357,22.451632432683716,-0.9734454614461403
2024-06-09 00:00:00+00:00,69297.4921875,69817.5234375,69160.84375,69647.9921875,13534028500,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69611.6875,66638.435546875,62373.234375,64635.326171875,56662.375,2262.091796875,1,0,0,0,0,68772.634765625,71940.09375,62890.2109375,333272879147.75,0.746725829495375,1,1,1233756130422.0,1229479094269.1,-0.023220066667042016,0,0,1,0.381256837655208,71136.88078065954,68979.56328125,66822.24578184045,0.06254946818417877,0.6549213100141613,1,0,0,0,0,1072.1815251146327,1127.677802908741,-55.49627779410821,0,0,0,1,1.2393580456867879,0.9300291892427561,57.15443168470525,53.06157211902354,0,0,1,0,0.12805903040685718,55.61352615003404,0,0,0,1,0.1080553350565101,56.369302923100555,1789.611607142857,0.025695092578189867,73227.21540178571,66068.76897321429,72558.7864955357,68979.56328125,65400.34006696428,0,0,0.013291763698193676,-1.3033903360178845,1.8766915038638476,-2.5195921564236445,0.9869660966398212,1.0187669150386385,-42.84556831529475,37.53105322279473,-10.301202665814618
2024-06-10 00:00:00+00:00,69644.3125,70146.0703125,69232.421875,69512.28125,20597699541,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69611.6875,68279.7578125,62613.1220703125,64635.326171875,58303.5390625,2022.2041015625,1,0,0,0,0,68772.634765625,71940.09375,62890.2109375,343423400522.75,0.731729951613669,1,1,1213158430881.0,1233916738998.3,-0.06384571095262326,0,0,-1,0.2642163818646763,71052.59803600179,68948.35078125,66844.10352649822,0.061038363671028294,0.6339981476693237,1,0,0,0,0,1014.2032754931279,1104.9828974256184,-90.7796219324905,0,0,0,1,0.6357785700382264,0.8417591006110198,54.5814343079154,54.134012316694985,0,0,0,0,-0.04501833542819378,50.63135534634673,0,0,0,1,-0.08958559452328951,54.74854393372296,1685.916294642857,0.024253502608833702,72884.11383928571,66140.44866071429,72320.18337053571,68948.35078125,65576.5181919643,0,0,0.012668135383542773,-2.209449562630561,2.9942581816830627,-0.8900497199881174,0.9779055043736944,1.0299425818168306,-45.4185656920846,49.33465579092167,-1.3946134316128493
2024-06-11 00:00:00+00:00,69508.078125,69549.4140625,66123.6015625,67332.03125,37116136345,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69015.7265625,68532.888671875,62677.6162109375,64635.326171875,55849.109375,1957.7099609375,1,0,0,0,0,68772.634765625,71940.09375,62890.2109375,240750947451.0,0.4908152298242812,0,1,1176042294536.0,1233478620532.6,-0.07447266055268498,0,0,-1,0.06110304140956901,71080.9387169262,68858.835546875,66636.73237682378,0.06454082914424351,0.1564506280687661,1,0,0,0,0,783.2977719378687,1040.6458723280684,-257.34810039019976,0,0,0,0,1.8348664040656635,0.6015560229709842,20.89172645546095,44.20919748269387,0,0,0,1,-0.6172374962225712,45.3668150795498,0,0,0,0,-0.10397786570761403,51.091163574609055,1767.2254464285713,0.026246430021796965,70866.48214285714,63797.580357142855,72393.28643973214,68858.835546875,65324.38465401785,0,1,0.014136531712708794,-4.840686957824614,-0.5537191074400649,-2.5900523517011664,0.9515931304217539,0.9944628089255994,-79.10827354453905,-94.16167762759817,15.09676131137677
2024-06-12 00:00:00+00:00,67321.375,69977.890625,66902.453125,68241.1875,34497940694,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69015.7265625,68941.8203125,62920.7490234375,64635.326171875,56705.09765625,1714.5771484375,1,0,0,0,0,68772.634765625,71940.09375,62890.2109375,343579700134.75,0.5912757848211087,0,1,1210540235230.0,1234779237294.8,-0.01939599619854293,0,0,1,0.28576333930469383,71073.33337576222,68874.416796875,66675.50021798778,0.06385292772415867,0.3560133424444305,1,0,0,0,0,665.987716195872,965.7142411016291,-299.72652490575706,0,0,0,1,0.16467354704115444,0.4708896192945432,36.609516142974456,37.36089230211694,0,0,0,0,0.7523451793714724,53.128903018604724,0,0,0,1,0.1710961619290281,50.98616123156366,1861.830357142857,0.02728308848879362,71964.84821428571,64517.52678571428,72598.0775111607,68874.416796875,65150.75608258928,0,0,0.013971849117144842,-1.5883434726427947,0.7226189879044664,0.45874725013870243,0.984116565273572,1.0072261898790447,-63.390483857025544,-42.110669174149216,-1.430498912351763
2024-06-13 00:00:00+00:00,68243.1015625,68365.78125,66304.5625,66756.3984375,28955204146,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,69015.7265625,68941.8203125,62920.7490234375,64635.326171875,58009.2265625,1714.5771484375,1,0,0,0,0,68772.634765625,71940.09375,62890.2109375,267278951884.25,0.4272085705529681,0,1,1181585031084.0,1229944205110.0,-0.03166396574618824,0,0,-1,0.09719890159650622,71177.8235535552,68785.931640625,66394.0397276948,0.06954596255021257,0.07574730025348123,1,0,1,0,0,448.0438132219715,862.1801555256977,-414.1363423037262,0,0,0,0,0.3817140222539297,0.24948825420541704,10.939998703375545,22.813747100603653,0,1,0,0,-0.7011706284057244,42.878645759837084,0,0,1,0,-0.1929318445588496,49.523849070874476,1838.884486607143,0.027546190771941956,70434.16741071429,63078.62946428572,72463.70061383929,68785.931640625,65108.16266741072,0,0,0.01465095643893536,-3.6784453495768643,-2.977093706696432,-2.582524154516397,0.9632155465042314,0.9702290629330357,-89.06000129662445,-126.7184931842483,-2.6113926255457365
2024-06-14 00:00:00+00:00,66747.5703125,67294.6484375,65056.89453125,66011.09375,27403884779,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,68482.373046875,68501.677734375,63109.1279296875,64635.326171875,57742.49609375,1526.1982421875,1,0,0,0,1,69677.623046875,71940.09375,62890.2109375,264226818437.0,0.3448533950284232,0,1,1154181146305.0,1219053814792.8,-0.06449814688238409,0,0,-1,0.0,71303.13631823726,68623.1890625,65943.24180676273,0.07810617059188103,0.012659193775551398,1,0,1,0,0,212.729625698601,732.2900495602784,-519.5604238616774,0,0,0,0,0.2545637047246472,0.01362421320581785,13.927969689453743,20.492494845267917,0,1,0,0,0.27312352287174013,43.371234781172845,0,0,0,0,0.011487979916500857,47.07539079710223,1829.7140066964287,0.02771828040944146,69670.52176339286,62351.665736607145,72282.61707589285,68623.1890625,64963.76104910714,0,0,0.014526563873520828,-5.221828114885307,-6.457157647890311,-4.699064667081954,0.9477817188511469,0.9354284235210969,-86.07203031054625,-169.7649015416472,-0.48687547731620195
2024-06-15 00:00:00+00:00,66006.7421875,66402.1875,65871.7734375,66191.0,14121265576,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,68482.373046875,68501.677734375,65038.7548828125,64635.326171875,57344.9140625,403.4287109375,1,0,0,0,0,69677.623046875,71940.09375,62890.2109375,253890232363.5,0.3647327960911096,0,1,1168302411881.0,1206294473892.3,-0.036974576327533204,0,0,1,0.09402567171427521,71399.61258758591,68506.834375,65614.0561624141,0.08445225177830028,0.09972140883039937,1,0,1,0,0,40.29388475352607,593.8908165989279,-553.5969318454019,0,0,0,0,0.06551020135587926,-0.16386966542011672,16.55397141708646,13.807313269971916,0,1,1,0,0.18854160270187292,43.19002101533403,0,0,0,0,-0.004178201675675508,45.5871239308997,1835.202845982143,0.02772586674898616,69861.40569196429,62520.59430803572,72177.2400669643,68506.834375,64836.42868303572,0,0,0.014424758922447335,-4.777977632549646,-6.881860189275257,-3.396320041375933,0.9522202236745035,0.9311813981072474,-83.44602858291354,-143.04968147125754,-1.244111572221251
2024-06-16 00:00:00+00:00,66189.359375,66894.84375,66018.25,66639.046875,13281140541,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,67601.482421875,68482.373046875,65304.513671875,64635.326171875,57899.46484375,669.1875,1,0,0,0,0,69677.623046875,71940.09375,62890.2109375,276472309520.5,0.41424137916150505,0,1,1181583552422.0,1197385562246.6,0.004711784526581386,1,0,1,0.18245741699789764,71345.09411135889,68369.058984375,65393.02385739112,0.08705795197982838,0.20934279409391313,0,0,0,0,0,-59.522900998359546,463.2080730794704,-522.73097407783,0,0,0,0,-0.05575529052280148,-0.2744611730081687,23.093888000364913,17.858609702301706,0,0,0,0,0.39506632085447313,45.176917809100686,0,0,0,0,0.04600360794131664,45.54914447680987,1819.699497767857,0.02730680559074033,70278.44587053571,62999.64787946428,72008.45797991072,68369.058984375,64729.65998883929,0,0,0.014168499439057416,-1.0292046179729675,-5.820071002086024,-3.970783910796316,0.9897079538202703,0.9417992899791398,-76.90611199963509,-110.00024352566838,1.483677413122761
2024-06-17 00:00:00+00:00,66636.515625,67188.3203125,65094.96484375,66490.296875,30006354476,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,67601.482421875,68482.373046875,65392.9951171875,64635.326171875,59231.953125,757.6689453125,1,0,0,0,0,69677.623046875,71940.09375,62890.2109375,236356576337.5,0.39780470223630315,0,1,1151577197946.0,1189094853262.9,-0.048708035939670435,0,0,-1,0.0,71371.4062086298,68278.762890625,65186.1195726202,0.0905887332188158,0.21085155452410556,0,0,0,0,0,-148.91470862734423,340.7835167381075,-489.6982253654517,0,0,0,0,-0.06319263703600608,-0.377032939454192,20.922658501749016,20.19017263973346,0,0,0,0,-0.09401749495717604,39.11263174915842,0,0,0,0,-0.13423416988222792,42.745890222920615,1780.5831473214287,0.026779593880726354,70051.46316964286,62929.130580357145,71839.92918526786,68278.762890625,64717.59659598215,0,0,0.01378756404071048,-2.565738799606909,-4.113329527501087,-2.6442486978827118,0.9743426120039309,0.9588667047249891,-79.07734149825099,-110.65028748354347,-1.329764337858636
2024-06-18 00:00:00+00:00,66490.9765625,66556.703125,64066.95703125,65140.74609375,39481285950,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,67106.513671875,67987.404296875,65444.65625,64635.326171875,60787.79296875,809.330078125,0,0,1,0,0,69677.623046875,71940.09375,63795.19921875,205333997918.0,0.16520126440403377,0,1,1112095911996.0,1178282234270.3,-0.05881008751799255,0,0,-1,0.0,71543.87620894854,68156.8955078125,64769.91480667646,0.09938776336277833,0.05474363744516719,0,0,1,0,0,-324.91046400758205,207.64472058896956,-532.5551845965516,0,0,0,0,0.08751708095147093,-0.5615289290498949,13.694726516475868,19.237091006196597,0,1,0,1,-0.345459540175974,23.438069378692063,0,1,0,0,-0.40075447929436814,38.857774946691606,1781.081752232143,0.027342053308213963,68702.90959821429,61578.58258928572,71719.05901227679,68156.8955078125,64594.73200334822,0,0,0.014297659826092239,-2.420220954943575,-6.009639799353838,-3.6067126505029634,0.9757977904505643,0.9399036020064616,-86.30527348352413,-142.4951879790429,8.092907252390992
2024-06-19 00:00:00+00:00,65146.66015625,65695.3515625,64693.30078125,64960.296875,21103423504,BTC-USD,1d,yfinance,2025-07-14 16:53:22.692224,67022.423828125,67987.404296875,66265.3173828125,64635.326171875,64870.15234375,1629.9912109375,0,0,1,0,0,69677.623046875,71940.09375,63795.19921875,215204319405.5,0.14304637730787068,0,1,1090992488492.0,1164005870077.3,-0.05474760874000795,0,0,-1,0.0,71659.76706745803,67986.6607421875,64313.55441691695,0.10805373539963498,0.08803753564571987,0,0,0,0,0,-473.49100246494345,71.41757597818695,-544.9085784431304,0,0,0,0,0.023196457764160794,-0.7268362653333976,11.3933409024899,15.336908640238262,0,1,0,0,-0.16804903779693692,19.019268796188456,0,1,0,0,-0.18853091144617962,33.987381749694734,1756.6065848214287,0.02704123394327435,68473.51004464286,61447.083705357145,71499.87391183035,67986.6607421875,64473.44757254464,0,0,0.013946599919623581,-1.5918489079723819,-6.730553409034701,-4.980173629161211,0.9840815109202762,0.932694465909653,-88.6066590975101,-129.02496697309903,-0.8635192756551191
